1,1,4,4,-0.0027897,-0.00017593,0,0,0,1,0.10362
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.010067
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.011367
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016407
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016898
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.013886
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016171
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016096
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016399
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.015902
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016238
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.015932
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016735
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016015
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016205
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016297
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016178
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016275
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.01583
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016557
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.01623
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016033
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016299
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016214
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016282
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.015951
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016359
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016261
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016092
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016372
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016179
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.01603
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016339
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016112
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016498
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.01595
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016416
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016026
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016219
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016205
1,1,4,4,-0.0028149,-0.00020106,0,0,0,1,0.016142
1,1,4,4,-0.00284,-0.00017593,-0.025133,0.025133,0,1,0.016189
1,1,4,4,-0.0028651,-0.00020106,0,0,0,1,0.016112
1,1,4,4,-0.0029657,-0.00020106,0,0,0,1,0.016272
1,1,4,4,-0.0030411,-0.00017593,0,0,0,1,0.016197
1,1,4,4,-0.003217,-0.00020106,0,0,0,1,0.01614
1,1,4,4,-0.0034432,-0.00017593,-0.025133,-0.025133,0,1,0.016239
1,1,4,4,-0.003795,-0.00012566,-0.050265,1.2016e-07,0,1,0.016056
1,1,4,4,-0.0045239,5.0266e-05,-0.050266,0,0,1,0.016195
1,1,4,4,-0.0052025,0.00027646,-0.025133,0.025133,0,1,0.01617
1,1,4,4,-0.0062832,0.00070372,-0.075398,0.025133,0,1,0.01617
1,1,4,4,-0.0072131,0.001131,-0.075398,0.025133,0,1,0.015803
1,1,4,4,-0.0085954,0.0018598,-0.075398,0.025132,0,1,0.016473
1,1,4,4,-0.0097766,0.0025384,-0.075398,0.025133,0,1,0.015842
1,1,4,4,-0.011084,0.0033427,-0.10053,0.050265,0,1,0.016306
1,1,4,4,-0.012968,0.0045239,-0.10053,0.050266,0,1,0.016291
1,1,4,4,-0.014476,0.0055795,-0.075398,0.075398,0,1,0.016398
1,1,4,4,-0.016663,0.0071126,-0.10053,0.050265,0,1,0.016169
1,1,4,4,-0.018372,0.0084195,-0.10053,0.10053,0,1,0.015883
1,1,4,4,-0.020785,0.010279,-0.12566,0.12566,0,1,0.016189
1,1,4,4,-0.022645,0.011737,-0.1508,0.10053,0,1,0.01646
1,1,4,4,-0.024504,0.013295,-0.12566,0.10053,0,1,0.01617
1,1,4,4,-0.027068,0.015406,-0.1508,0.10053,0,1,0.016151
1,1,4,4,-0.029003,0.01709,-0.12566,0.12566,0,1,0.016228
1,1,4,4,-0.031642,0.019327,-0.12566,0.12566,0,1,0.016147
1,1,4,4,-0.033628,0.021011,-0.12566,0.12566,0,1,0.015872
1,1,4,4,-0.036292,0.023223,-0.12566,0.12566,0,1,0.016398
1,1,4,4,-0.038252,0.024881,-0.12566,0.12566,0,1,0.016282
1,1,4,4,-0.040841,0.027068,-0.1508,0.10053,0,1,0.01619
1,1,4,4,-0.042675,0.028702,-0.10053,0.10053,0,1,0.016196
1,1,4,4,-0.044485,0.03036,-0.12566,0.12566,0,1,0.015934
1,1,4,4,-0.046722,0.032497,-0.12566,0.12566,0,1,0.016025
1,1,4,4,-0.04823,0.034105,-0.10053,0.10053,0,1,0.01628
1,1,4,4,-0.050064,0.036342,-0.075392,0.12566,0,1,0.016224
1,1,4,4,-0.051271,0.038051,-0.075396,0.12566,0,1,0.016021
1,1,4,4,-0.052351,0.039735,-0.0754,0.12566,0,1,0.016243
1,1,4,4,-0.053583,0.042022,-0.050265,0.10053,0,1,0.015911
1,1,4,4,-0.054438,0.043781,-0.0754,0.12567,0,1,0.016471
1,1,4,4,-0.055367,0.046119,-0.025132,0.12566,0,1,0.016275
1,1,4,4,-0.055971,0.047878,-0.025132,0.12566,0,1,0.016167
1,1,4,4,-0.056599,0.050165,-0.025136,0.12567,0,1,0.01624
1,1,4,4,-0.056926,0.051849,-4.7684e-07,0.10053,0,1,0.016174
1,1,4,4,-0.057278,0.054111,-0.025132,0.12566,0,1,0.016243
1,1,4,4,-0.057453,0.055795,-0.025132,0.12566,0,1,0.015856
1,1,4,4,-0.057579,0.057479,-7.9346e-07,0.10053,0,1,0.016404
1,1,4,4,-0.057629,0.059791,0.025132,0.12566,0,1,0.016212
1,1,4,4,-0.05768,0.06155,-0.025136,0.12567,0,1,0.016161
1,1,4,4,-0.05768,0.063862,-0.025132,0.12566,0,1,0.015865
1,1,4,4,-0.05768,0.065571,-9.5367e-07,0.10053,0,1,0.016264
1,1,4,4,-0.05768,0.06728,-4.7684e-07,0.12566,0,1,0.01587
1,1,4,4,-0.057655,0.069618,0.025132,0.12566,0,1,0.016454
1,1,4,4,-0.05768,0.071402,-3.3417e-06,0.1508,0,1,0.015994
1,1,4,4,-0.05768,0.073815,-2.388e-06,0.1508,0,1,0.016179
1,1,4,4,-0.05768,0.075624,-2.861e-06,0.1508,0,1,0.016086
1,1,4,4,-0.05768,0.078037,0.025135,0.12566,0,1,0.016186
1,1,4,4,-0.057705,0.079872,-4.7684e-06,0.10054,0,1,0.016093
1,1,4,4,-0.05783,0.08231,-0.025128,0.12566,0,1,0.016192
1,1,4,4,-0.058082,0.084069,-0.025136,0.12567,0,1,0.015828
1,1,4,4,-0.058484,0.085828,-0.025128,0.12566,0,1,0.014896
1,1,4,4,-0.059238,0.088141,-0.025127,0.12566,0,1,0.016336
1,1,4,4,-0.059992,0.08985,-0.050262,0.10053,0,1,0.016162
1,1,4,4,-0.061198,0.092111,-0.0754,0.12566,0,1,0.016017
1,1,4,4,-0.062254,0.09372,-0.10053,0.10053,0,1,0.016017
1,1,4,4,-0.06341,0.095781,-0.075401,0.075401,0,1,0.016116
1,1,4,4,-0.065119,0.09749,-0.050268,0.10053,0,1,0.016034
1,1,4,4,-0.066551,0.099073,-0.12566,0.12566,0,1,0.016172
1,1,4,4,-0.068462,0.10108,-0.10053,0.10053,0,1,0.016351
1,1,4,4,-0.069919,0.10259,-0.10052,0.10052,0,1,0.016052
1,1,4,4,-0.071804,0.10458,-0.10053,0.10053,0,1,0.016372
1,1,4,4,-0.073111,0.10609,-0.075399,0.12567,0,1,0.016136
1,1,4,4,-0.074519,0.108,-0.075386,0.075386,0,1,0.016198
1,1,4,4,-0.075901,0.10943,-0.075399,0.12567,0,1,0.015985
1,1,4,4,-0.076931,0.11081,-0.050268,0.10053,0,1,0.016311
1,1,4,4,-0.078087,0.11267,-0.050261,0.10053,0,1,0.016471
1,1,4,4,-0.078841,0.11408,-0.050261,0.10053,0,1,0.015888
1,1,4,4,-0.079646,0.11594,-0.050261,0.10053,0,1,0.016354
1,1,4,4,-0.080073,0.11727,-0.025137,0.075403,0,1,0.016021
1,1,4,4,-0.0805,0.11895,-0.025129,0.075396,0,1,0.016579
1,1,4,4,-0.080676,0.12013,0,0.050262,0,1,0.015798
1,1,4,4,-0.080777,0.12129,-0.025129,0.075396,0,1,0.016484
1,1,4,4,-0.080777,0.12275,3.8147e-06,0.10053,0,1,0.016274
1,1,4,4,-0.080777,0.1237,1.9073e-06,0.050264,0,1,0.016151
1,1,4,4,-0.080777,0.12486,1.9073e-06,0.050264,0,1,0.016212
