1,0.0084338,-0.00032677,-0.00019464,-0.0032083,-0.0017416,-0.0020282,-0.0026675,-0.0015944,2.9861e-09,-1.3624,-3.6265,-0.0065178,-0.00070055,-0.0073708,-0.0054344,-0.0029328,-0.0047877,-0.0050198,-0.0071497,-4.2546,-6.5187,-0.078892,0.12242,0.32079
2,0.0085589,-0.00017948,-0.00021167,-0.0039079,-0.00093461,-0.0036816,-0.0023454,-0.0010129,0,-0.66871,-2.5519,-0.0075736,-0.00082912,-0.00858,-0.0053777,-0.0049932,-0.0052627,-0.0056694,-0.0082854,-3.8505,-5.7337,-0.08329,0.12777,0.38479
