0.0035437,0.0020358,0.010621
0.0035437,0.0020358,0.015551
0.0035437,0.0020358,0.0067018
0.0035437,0.0020358,0.0065388
0.0035437,0.0020358,0.0070045
0.0035437,0.0020358,0.0070311
0.0035437,0.0020358,0.0073534
0.0035437,0.0020358,0.0067464
0.0035437,0.0020358,0.0064714
0.0035437,0.0020358,0.0064693
0.0035437,0.0020358,0.0067903
0.0035437,0.0020358,0.0064299
0.0035437,0.0020358,0.0064855
0.0035437,0.0020358,0.0068594
0.0035437,0.0020358,0.0065052
0.0035437,0.0020358,0.0063691
0.0035437,0.0020358,0.0063467
0.0035437,0.0020358,0.0067525
0.0035437,0.0020358,0.0063572
0.0035437,0.0020358,0.0066527
0.0035437,0.0020358,0.0063299
0.0035437,0.0020358,0.0064021
0.0035437,0.0020358,0.0071009
0.0035437,0.0020358,0.0068142
0.0035437,0.0020358,0.0064874
0.0035437,0.0020358,0.0064124
0.0035437,0.0020358,0.0070292
0.0035437,0.0020358,0.007147
0.0035437,0.0020358,0.0067998
0.0035437,0.0020358,0.0064934
0.0035437,0.0020358,0.0063313
0.0035437,0.0020358,0.0070216
0.0035437,0.0020358,0.0070341
0.0035437,0.0020358,0.0068002
0.0035437,0.0020358,0.0064591
0.0035437,0.0020358,0.0064544
0.0035437,0.0020358,0.0063977
0.0035437,0.0020358,0.0066596
0.0035437,0.0020358,0.0068683
0.0035437,0.0020358,0.0064776
0.0035437,0.0020358,0.0064344
0.0035437,0.0020358,0.0070087
0.0035437,0.0020358,0.0069567
0.0035437,0.0020358,0.0063363
0.0035437,0.0020358,0.006483
0.0035437,0.0020358,0.0063901
0.0035437,0.0020358,0.0063308
0.0035437,0.0020358,0.0063615
0.0035437,0.0020358,0.0067477
0.0035437,0.0020358,0.0063828
0.0035437,0.0020358,0.006577
0.0035437,0.0020358,0.0069731
0.0035437,0.0020358,0.007059
0.0035437,0.0020358,0.0068498
0.0035437,0.0020358,0.0070746
0.0035437,0.0020358,0.006855
0.0035437,0.0020358,0.0072081
0.0035437,0.0020358,0.0063333
0.0035437,0.0020358,0.0063774
0.0035437,0.0020358,0.0070154
0.0035437,0.0020358,0.0068645
0.0035437,0.0020358,0.0071131
0.0035437,0.0020358,0.0068501
0.0035437,0.0020358,0.0063017
0.0035437,0.0020358,0.0065193
0.0035437,0.0020358,0.006244
0.0035437,0.0020358,0.0068887
0.0035437,0.0020358,0.0069127
0.0035437,0.0020358,0.0068544
0.0035437,0.0020358,0.0070643
0.0035437,0.0020358,0.0063083
0.0035437,0.0020358,0.0067024
0.0035437,0.0020358,0.0068249
0.0035437,0.0020358,0.0063891
0.0035437,0.0020358,0.0064017
0.0035437,0.0020358,0.0070548
0.0035437,0.0020358,0.007117
0.0035437,0.0020358,0.0070142
0.0035437,0.0020358,0.0067939
0.0035437,0.0020358,0.0069684
0.0035437,0.0020358,0.0069952
0.0035437,0.0020358,0.0064567
0.0035437,0.0020358,0.0064686
0.0035437,0.0020358,0.0068908
0.0035437,0.0020358,0.0063539
0.0035437,0.0020358,0.0063142
0.0035437,0.0020358,0.006525
0.0035437,0.0020358,0.0065763
0.0035437,0.0020358,0.0064059
0.0035437,0.0020358,0.0065972
0.0035437,0.0020358,0.007044
0.0035437,0.0020358,0.0065734
0.0035437,0.0020358,0.0062285
0.0035437,0.0020358,0.0062952
0.0035437,0.0020358,0.0064464
0.0035437,0.0020358,0.0063784
0.0035437,0.0020358,0.0067948
0.0035437,0.0020358,0.0068826
0.0035437,0.0020358,0.0063091
0.0035437,0.0020358,0.0064087
0.0035437,0.0020358,0.0072589
0.0035437,0.0020358,0.0063922
0.0035437,0.0020358,0.0064797
0.0035437,0.0020358,0.007089
0.0035437,0.0020358,0.0065588
0.0035437,0.0020358,0.0063846
0.0035437,0.0020358,0.0064637
0.0035437,0.0020358,0.0063771
0.0035437,0.0020358,0.0063923
0.0035437,0.0020358,0.0064735
0.0035437,0.0020358,0.0063223
0.0035437,0.0020358,0.0064936
0.0035437,0.0020358,0.0067754
0.0035437,0.0020358,0.00626
0.0035437,0.0020358,0.0063889
0.0035437,0.0020358,0.0065008
0.0035437,0.0020358,0.006392
0.0035437,0.0020358,0.0063739
0.0035437,0.0020358,0.0063029
0.0035437,0.0020358,0.0069452
0.0035437,0.0020358,0.0064776
0.0035437,0.0020358,0.0061854
0.0035437,0.0020358,0.0071208
0.0035437,0.0020358,0.006423
0.0035437,0.0020358,0.0064195
0.0035437,0.0020358,0.0068265
0.0035437,0.0020358,0.0063076
0.0035437,0.0020358,0.0065092
0.0035437,0.0020358,0.0062376
0.0035437,0.0020358,0.006418
0.0035437,0.0020358,0.0064039
0.0035437,0.0020358,0.0061933
0.0035437,0.0020358,0.0067861
0.0035437,0.0020358,0.0063265
0.0035437,0.0020358,0.0064429
0.0035437,0.0020358,0.0070547
0.0035437,0.0020358,0.0063097
0.0035437,0.0020358,0.0066148
0.0035437,0.0020358,0.0062614
0.0035437,0.0020358,0.0063683
0.0035437,0.0020358,0.006349
0.0035437,0.0020358,0.0067819
0.0035437,0.0020358,0.006424
0.0035437,0.0020358,0.0064724
0.0035437,0.0020358,0.006278
0.0035437,0.0020358,0.006492
0.0035437,0.0020358,0.0063577
0.0035437,0.0020358,0.0069851
0.0035437,0.0020358,0.0069279
0.0035437,0.0020358,0.0067872
0.0035437,0.0020358,0.006505
0.0035437,0.0020358,0.0063188
0.0035437,0.0020358,0.0063792
0.0035437,0.0020358,0.0066749
0.0035437,0.0020358,0.0063109
0.0035437,0.0020358,0.0064076
0.0035437,0.0020358,0.0062758
0.0035437,0.0020358,0.0064807
0.0035437,0.0020358,0.0064701
0.0035437,0.0020358,0.006747
0.0035437,0.0020358,0.0063867
0.0035437,0.0020358,0.0064848
0.0035437,0.0020358,0.0064417
0.0035437,0.0020358,0.0066189
0.0035437,0.0020358,0.0069451
0.0035437,0.0020358,0.0071756
0.0035437,0.0020358,0.0067074
0.0035437,0.0020358,0.0064455
0.0035437,0.0020358,0.0065541
0.0035437,0.0020358,0.006896
0.0035437,0.0020358,0.0065242
0.0035437,0.0020358,0.0064341
0.0035437,0.0020358,0.006345
0.0035437,0.0020358,0.0063752
0.0035437,0.0020358,0.0062948
0.0035437,0.0020358,0.0069138
0.0035437,0.0020358,0.0063448
0.0035437,0.0020358,0.0064527
0.0035437,0.0020358,0.0070228
0.0035437,0.0020358,0.0065683
0.0035437,0.0020358,0.007436
0.0035437,0.0020358,0.0064075
0.0035437,0.0020358,0.0063142
0.0035437,0.0020358,0.0063671
0.0035437,0.0020358,0.0065893
0.0035186,0.0020106,0.0070957
0.0034935,0.0020358,0.0064208
0.0034935,0.0020358,0.0063184
0.0034683,0.0020106,0.0064141
0.0034683,0.0020106,0.0064357
0.0034432,0.0020358,0.0064758
0.0034181,0.0020106,0.006609
0.0033929,0.0020358,0.0069053
0.0033678,0.0020106,0.0066641
0.0033427,0.0020358,0.0062797
0.0032924,0.0020358,0.006411
0.0032673,0.0020106,0.0065353
0.0032421,0.0020358,0.0068912
0.0031919,0.0020358,0.0089127
0.0031667,0.0020358,0.0063682
0.0031165,0.0020106,0.0067034
0.0030913,0.0020358,0.0063107
0.0030411,0.0020358,0.0062831
0.0029405,0.0020358,0.0063455
0.0029154,0.0020106,0.0063251
0.0028903,0.0020358,0.0064718
0.0027897,0.0020358,0.0063047
0.0027395,0.0020358,0.0066131
0.0026892,0.0020358,0.0070193
0.0025887,0.0020358,0.0062505
0.0025384,0.0020358,0.0063827
0.0024881,0.0020358,0.0063647
0.0023876,0.0020358,0.0067362
0.0023373,0.0020358,0.0071038
0.0021865,0.0020358,0.0068925
0.0021363,0.0020358,0.0070036
0.0020358,0.0020358,0.0063352
0.001885,0.0020358,0.0064947
0.0017844,0.0020358,0.0064055
0.001709,0.0020609,0.0065679
0.001508,0.0020609,0.0070079
0.0014074,0.0020609,0.0063455
0.0011812,0.0020358,0.0064777
0.0010304,0.0020358,0.0063919
0.00090478,0.0020609,0.0065056
0.00070372,0.0020609,0.0070464
0.00045239,0.0020609,0.0063792
0.00027646,0.002086,0.0064286
-5.0265e-05,0.0020609,0.006517
-0.00020106,0.0020609,0.0063868
-0.00035186,0.0020609,0.0063483
-0.00067858,0.002086,0.0066913
-0.00082938,0.002086,0.0063502
-0.00098018,0.002086,0.0066743
-0.0012566,0.0021111,0.0069512
-0.0014074,0.0021111,0.0063989
-0.0015331,0.002086,0.0064508
-0.0018096,0.0021111,0.0070227
-0.0019352,0.0021363,0.0065879
-0.0020358,0.0021363,0.0063133
-0.0022368,0.0021865,0.0068143
-0.0023373,0.0021865,0.0070494
-0.0025133,0.0022619,0.0069185
-0.0025887,0.0022871,0.0064194
-0.0026641,0.0023122,0.0064548
-0.0028149,0.0024127,0.0069576
-0.0029154,0.002463,0.0070138
-0.0030411,0.0025887,0.0069376
-0.0031416,0.0026389,0.0064904
-0.003217,0.0027143,0.0063961
-0.0033427,0.00284,0.0069976
-0.0034181,0.0029154,0.0063927
-0.0035186,0.0030159,0.0064674
-0.0036694,0.0031667,0.0064447
-0.0037448,0.0032421,0.0064798
-0.0038202,0.0033175,0.0069794
-0.0039961,0.0034935,0.006387
-0.0040966,0.003594,0.0064778
-0.0041972,0.0037699,0.0071105
-0.0043731,0.0038704,0.006353
-0.0044736,0.003971,0.0064923
-0.0046747,0.004172,0.0063657
-0.0048004,0.0042977,0.0065084
-0.0049009,0.0043982,0.007081
-0.0051019,0.0045993,0.0063402
-0.0052276,0.004725,0.00643
-0.0053281,0.0048255,0.0063742
-0.0055292,0.0050265,0.006618
-0.0056549,0.0051522,0.0065498
-0.0057554,0.0052527,0.006319
-0.0059816,0.0054789,0.006978
-0.0060821,0.0055795,0.0063674
-0.0062078,0.0057051,0.0064699
-0.006434,0.0059313,0.0066374
-0.0065345,0.0060319,0.0064435
-0.006635,0.0061324,0.006847
-0.0068612,0.0063586,0.0063375
-0.0069618,0.0064591,0.0064581
-0.0070623,0.0065848,0.0065343
-0.0072634,0.0067607,0.0063511
-0.0073639,0.0068612,0.0063779
-0.0074644,0.0069618,0.00634
-0.0076906,0.0071377,0.0063008
-0.0077911,0.0072382,0.0069647
-0.0078917,0.0073388,0.006359
-0.0081179,0.0075147,0.0062512
-0.0082184,0.0076152,0.0065674
-0.0083189,0.0077158,0.0064452
-0.0084949,0.0078917,0.0062647
